timestamp,vibe_x,vibe_y,vibe_z
2:02:31.791,18.9285831451416,28.616182327270508,36.82133483886719
2:02:31.831,17.615339279174805,30.14120864868164,36.06287384033203
2:02:31.911,19.04719352722168,29.86026382446289,35.57204055786133
2:02:31.991,19.19332504272461,31.178836822509766,35.03423309326172
2:03:52.703,15.690865516662598,13.353681564331055,37.213470458984375
2:03:52.703,16.185001373291016,13.724857330322266,36.879722595214844
2:03:52.743,13.589709281921387,17.751544952392578,39.434654235839844
2:03:52.743,14.020766258239746,18.22071075439453,40.29896926879883
